City,Area,total_sqft,BHK,Parking,AC,Wifi,Lift,Security,Price,Price_per_sqft
Hyderabad,Kukatpally,1592,3,0,0,0,1,0,109.0,6847.0
Hyderabad,Madhapur,1150,2,0,0,0,1,0,86.25,7500.0
Hyderabad,Tellapur,2240,3,0,0,0,1,1,99.0,4420.0
Hyderabad,Puppalaguda,1050,3,0,0,0,0,0,39.0,3714.0
Hyderabad,Puppalaguda,1735,3,0,0,0,1,0,78.0,4496.0
Hyderabad,Narsingi,2800,3,0,0,0,1,0,196.0,7000.0
Hyderabad,Begumpet,1050,2,0,0,0,1,0,60.5,5762.0
Hyderabad,Kukatpally,1230,2,0,0,0,1,0,61.5,5000.0
Hyderabad,Nizampet,1175,2,0,0,0,0,0,50.0,4255.0
Hyderabad,Nizampet,1190,2,0,0,0,0,0,47.6,4000.0
Hyderabad,Other,680,2,0,0,0,0,0,25.0,3676.0
Hyderabad,Pragathi Nagar Kukatpally,1350,2,0,0,0,1,0,59.0,4370.0
Hyderabad,Miyapur,1970,3,0,1,0,1,0,97.0,4924.0
Hyderabad,Mallampet,1105,2,0,0,0,1,0,46.41,4200.0
Hyderabad,Mallampet,1105,2,0,0,0,1,0,46.41,4200.0
Hyderabad,Attapur,1406,3,0,0,0,0,0,75.0,5334.0
Hyderabad,Alwal,1545,3,0,0,0,1,0,61.4,3974.0
Hyderabad,Nanakramguda,1495,3,1,0,0,1,1,105.0,7023.0
Hyderabad,West Marredpally,1300,3,0,0,0,0,0,72.0,5538.0
Hyderabad,Nizampet,1200,2,0,0,0,1,0,46.0,3833.0
Hyderabad,Hitech City,1450,3,0,0,0,0,0,104.0,7172.0
Hyderabad,Other,1450,3,0,0,0,0,0,95.0,6552.0
Hyderabad,Narsingi,1912,3,1,0,0,1,0,99.42,5200.0
Hyderabad,Manikonda,1850,3,0,0,0,1,0,92.5,5000.0
Hyderabad,Puppalaguda,1300,3,0,0,0,1,0,45.0,3462.0
Hyderabad,Kompally,1674,3,1,1,0,1,1,96.0,5735.0
Hyderabad,Other,1242,3,0,0,0,0,0,86.0,6924.0
Hyderabad,Other,1895,3,1,1,0,1,1,66.0,3483.0
Hyderabad,Nagole,1636,3,1,0,0,1,1,85.89,5250.0
Hyderabad,LB Nagar,1076,2,0,0,0,0,0,55.0,5112.0
Hyderabad,Manikonda,1265,2,0,0,0,0,0,63.0,4980.0
Hyderabad,Other,1300,3,0,0,0,1,0,64.0,4923.0
Hyderabad,Miyapur,1089,2,0,0,0,1,0,49.88,4580.0
Hyderabad,Kondapur,1400,2,0,0,0,1,0,105.0,7500.0
Hyderabad,Other,850,2,0,0,0,0,0,43.0,5059.0
Hyderabad,Nizampet,1100,2,0,0,0,0,0,39.0,3545.0
Hyderabad,Tellapur,2150,3,1,0,0,1,1,103.0,4791.0
Hyderabad,Mallapur,1195,2,0,0,0,1,0,66.0,5523.0
Hyderabad,Miyapur,1105,2,0,0,0,0,0,65.0,5882.0
Hyderabad,Manikonda,1205,2,1,0,0,1,1,57.84,4800.0
Hyderabad,Rajendra Nagar,1250,3,0,0,0,1,0,55.0,4400.0
Hyderabad,Puppalaguda,1340,2,1,0,0,1,0,67.0,5000.0
Hyderabad,Other,1100,2,0,0,0,1,0,47.0,4273.0
Hyderabad,Bachupally,1675,3,0,0,0,1,1,78.72,4700.0
Hyderabad,Kokapet,1535,3,1,0,0,1,1,89.03,5800.0
Hyderabad,Nanakramguda,910,2,0,0,0,1,0,32.0,3516.0
Hyderabad,Other,1325,3,0,0,0,1,0,56.0,4226.0
Hyderabad,Tarnaka,1717,3,0,0,0,0,0,110.0,6407.0
Hyderabad,West Marredpally,2400,3,0,0,0,0,0,120.0,5000.0
Hyderabad,Kondapur,1150,2,0,0,0,1,0,69.0,6000.0
Hyderabad,Other,1200,2,0,0,0,1,0,39.99,3332.0
Hyderabad,Pragathi Nagar Kukatpally,1040,2,0,0,0,1,0,44.6,4288.0
Hyderabad,Other,1181,2,0,0,0,1,0,72.98999,6180.0
Hyderabad,Kompally,2100,3,0,0,0,0,0,105.0,5000.0
Hyderabad,Other,1550,3,0,0,0,1,1,120.0,7742.0
Hyderabad,Other,1280,3,0,0,0,1,0,77.0,6016.0
Hyderabad,Kokapet,1945,3,0,0,0,0,0,124.0,6375.0
Hyderabad,Nagole,1000,2,1,0,0,1,1,37.0,3700.0
Hyderabad,Miyapur,1200,2,0,0,0,1,0,80.0,6667.0
Hyderabad,Gachibowli,2729,4,0,0,0,1,0,177.0,6486.0
Hyderabad,Other,1500,3,0,0,0,1,0,69.98999,4666.0
Hyderabad,West Marredpally,1822,3,0,0,0,1,0,85.0,4665.0
Hyderabad,Puppalaguda,1270,1,0,0,0,1,0,65.0,5118.0
Hyderabad,Other,1600,3,0,0,0,1,0,85.0,5312.0
Hyderabad,Manikonda,1830,3,0,0,0,1,0,86.0,4699.0
Hyderabad,Kokapet,1815,3,1,0,0,1,1,90.73,4999.0
Hyderabad,Puppalaguda,1400,1,0,0,0,1,0,67.0,4786.0
Hyderabad,Nizampet,1220,2,1,0,0,1,1,63.44,5200.0
Hyderabad,Nizampet,1650,3,1,0,0,1,1,85.8,5200.0
Hyderabad,Nizampet,1680,3,1,0,0,1,1,87.36,5200.0
Hyderabad,Nizampet,1555,3,1,0,0,1,1,80.86,5200.0
Hyderabad,Nizampet,1685,3,1,0,0,1,1,87.62,5200.0
Hyderabad,Nizampet,1520,3,1,0,0,1,1,79.04,5200.0
Hyderabad,Nizampet,1225,2,1,0,0,1,1,63.7,5200.0
Hyderabad,Nizampet,1795,3,1,0,0,1,1,93.34,5200.0
Hyderabad,Nizampet,1435,2,1,0,0,1,1,74.62,5200.0
Hyderabad,Nizampet,1430,2,1,0,0,1,1,74.36,5200.0
Hyderabad,Nizampet,1265,2,1,0,0,1,1,65.78,5200.0
Hyderabad,Manikonda,2080,3,1,0,0,1,1,104.0,5000.0
Hyderabad,Manikonda,2092,3,1,0,0,1,1,104.0,4971.0
Hyderabad,Manikonda,1370,2,1,0,0,1,1,68.5,5000.0
Hyderabad,Manikonda,2232,3,1,0,0,1,1,111.0,4973.0
Hyderabad,Manikonda,2063,3,1,0,0,1,1,103.0,4993.0
Hyderabad,Manikonda,1400,2,1,0,0,1,1,70.0,5000.0
Hyderabad,Manikonda,1865,3,1,0,0,1,1,93.25,5000.0
Hyderabad,Manikonda,2270,3,1,0,0,1,1,112.99999,4978.0
Hyderabad,Manikonda,1896,3,1,0,0,1,1,94.8,5000.0
Hyderabad,Manikonda,1702,3,0,0,0,0,0,85.1,5000.0
Hyderabad,Manikonda,1350,2,0,0,0,0,0,67.5,5000.0
Hyderabad,Manikonda,1525,3,0,0,0,0,0,76.25,5000.0
Hyderabad,Manikonda,1225,2,0,0,0,0,0,61.25,5000.0
Hyderabad,Manikonda,1728,3,0,0,0,0,0,86.4,5000.0
Hyderabad,Manikonda,1725,3,0,0,0,0,0,86.25,5000.0
Hyderabad,Manikonda,1300,2,0,0,0,0,0,65.0,5000.0
Hyderabad,Manikonda,1600,3,0,0,0,0,0,80.0,5000.0
Hyderabad,Manikonda,1200,2,0,0,0,0,0,60.0,5000.0
Hyderabad,Other,1640,3,0,1,0,1,0,99.0,6037.0
Hyderabad,Kompally,1830,3,0,0,0,1,0,82.34999,4500.0
Hyderabad,Kompally,1835,3,0,0,0,1,0,82.56999,4500.0
Hyderabad,Tellapur,1570,3,0,0,0,0,1,71.0,4522.0
Hyderabad,Tellapur,1570,3,0,0,0,0,1,99.0,6306.0
Hyderabad,Tellapur,2240,3,0,0,0,1,1,99.0,4420.0
Hyderabad,Tellapur,2240,3,0,0,0,0,1,99.0,4420.0
Hyderabad,Manikonda,1600,3,0,0,0,0,0,80.0,5000.0
Hyderabad,Kukatpally,1140,2,1,0,0,1,0,56.54,4960.0
Hyderabad,Kukatpally,1150,2,1,0,0,1,0,57.04,4960.0
Hyderabad,Kukatpally,1530,3,1,0,0,1,0,75.88,4959.0
Hyderabad,Nizampet,1230,2,0,0,0,1,0,59.99,4877.0
Hyderabad,Manikonda,1300,2,0,0,0,0,0,60.0,4615.0
Hyderabad,Gachibowli,1665,3,0,0,0,1,0,63.25,3799.0
Hyderabad,Gachibowli,1250,2,0,0,0,0,0,47.48,3798.0
Hyderabad,Gachibowli,1250,2,0,0,0,1,0,47.48,3798.0
Hyderabad,Gachibowli,1900,3,0,0,0,0,0,81.68,4299.0
Hyderabad,Gachibowli,1900,3,0,0,0,1,0,81.68,4299.0
Hyderabad,Gachibowli,1815,2,0,0,0,1,0,78.02,4299.0
Hyderabad,Gachibowli,1250,2,0,0,0,1,0,53.73,4298.0
Hyderabad,Other,1530,3,0,0,0,1,0,74.0,4837.0
Hyderabad,Balanagar,1530,3,0,0,0,1,0,74.0,4837.0
Hyderabad,Kokapet,1535,3,1,0,0,1,1,89.03,5800.0
Hyderabad,Kokapet,3380,4,1,0,0,1,1,202.0,5976.0
Hyderabad,Kokapet,3380,4,1,0,0,1,1,202.0,5976.0
Hyderabad,Kokapet,1875,3,1,0,0,1,1,108.0,5760.0
Hyderabad,Kokapet,1875,3,1,0,0,1,1,108.0,5760.0
Hyderabad,Kokapet,2540,3,1,0,0,1,1,152.0,5984.0
Hyderabad,Kokapet,2540,3,1,0,0,1,1,152.0,5984.0
Hyderabad,Kokapet,2630,4,1,0,0,1,1,152.0,5779.0
Hyderabad,Kokapet,2630,4,1,0,0,1,1,152.0,5779.0
Hyderabad,Kokapet,3380,4,1,0,0,1,1,215.0,6361.0
Hyderabad,Manikonda,2700,3,0,0,0,1,0,120.0,4444.0
Hyderabad,Tellapur,1792,3,1,0,0,1,1,100.0,5580.0
Hyderabad,Tellapur,1673,3,1,0,0,1,1,95.0,5678.0
Hyderabad,Narsingi,1665,3,1,0,0,1,1,107.0,6426.0
Hyderabad,Narsingi,1640,3,1,0,0,1,1,107.0,6524.0
Hyderabad,Narsingi,1640,3,1,0,0,1,1,107.0,6524.0
Hyderabad,Other,2200,3,0,0,0,0,0,170.0,7727.0
Hyderabad,Pragathi Nagar Kukatpally,1170,2,0,0,0,0,0,40.0,3419.0
Hyderabad,Pragathi Nagar Kukatpally,1170,2,0,0,0,0,0,40.0,3419.0
Hyderabad,Other,1600,4,0,1,0,1,0,85.0,5312.0
Hyderabad,Miyapur,1644,3,0,0,0,0,0,86.0,5231.0
Hyderabad,Miyapur,1644,3,0,0,0,0,0,85.99,5231.0
Hyderabad,Miyapur,1687,3,0,0,0,0,0,88.98,5274.0
Hyderabad,Miyapur,1650,3,0,0,0,0,0,85.99,5212.0
Hyderabad,Miyapur,1554,3,0,0,0,0,0,82.98999,5340.0
Hyderabad,Miyapur,1684,3,0,0,0,0,0,85.98,5106.0
Hyderabad,Miyapur,1650,3,0,0,0,0,0,88.98,5393.0
Hyderabad,Other,970,2,0,0,0,0,0,42.0,4330.0
Hyderabad,Other,970,2,0,0,0,0,0,42.0,4330.0
Hyderabad,Tellapur,2240,3,0,0,0,1,1,100.0,4464.0
Hyderabad,Puppalaguda,1050,3,0,0,0,0,0,39.0,3714.0
Hyderabad,Tellapur,2240,3,0,0,0,1,0,100.0,4464.0
Hyderabad,Tellapur,2240,3,0,0,0,1,1,99.0,4420.0
Hyderabad,Nizampet,1190,2,0,0,0,0,0,47.6,4000.0
Hyderabad,Nizampet,1100,2,0,0,0,0,0,44.0,4000.0
Hyderabad,Chandanagar,1600,3,0,0,0,1,0,78.4,4900.0
Hyderabad,Nizampet,1190,2,0,0,0,0,0,47.6,4000.0
Hyderabad,Nizampet,1100,2,0,0,0,0,0,44.0,4000.0
Hyderabad,Hitech City,1150,2,0,0,0,1,0,86.0,7478.0
Hyderabad,Manikonda,1415,3,0,1,0,1,0,68.0,4806.0
Hyderabad,Nizampet,1100,2,0,0,0,0,0,44.0,4000.0
Hyderabad,Nizampet,1190,2,0,0,0,0,0,47.6,4000.0
Hyderabad,Nizampet,1100,2,0,0,0,0,0,44.0,4000.0
Hyderabad,Chandanagar,1600,3,0,0,0,1,0,78.4,4900.0
Hyderabad,Nizampet,1190,2,0,0,0,0,0,47.6,4000.0
Hyderabad,Nizampet,1100,2,0,0,0,0,0,44.0,4000.0
Hyderabad,Hitech City,1150,2,0,0,0,1,0,86.0,7478.0
Hyderabad,Chandanagar,1200,2,0,0,0,1,0,58.8,4900.0
Hyderabad,Nizampet,1100,2,0,0,0,0,0,44.0,4000.0
Hyderabad,Nizampet,1190,2,0,0,0,0,0,47.6,4000.0
Hyderabad,Nizampet,1190,2,0,0,0,0,0,47.6,4000.0
Hyderabad,Nizampet,1190,2,0,0,0,0,0,47.6,4000.0
Hyderabad,Nizampet,1100,2,0,0,0,0,0,44.0,4000.0
Hyderabad,Nizampet,1190,2,0,0,0,0,0,47.6,4000.0
Hyderabad,Nizampet,1190,2,0,0,0,0,0,47.6,4000.0
Hyderabad,Nizampet,1190,2,0,0,0,0,0,47.6,4000.0
Hyderabad,Kukatpally,1905,3,1,0,0,1,1,99.06,5200.0
Hyderabad,Kukatpally,1925,3,1,0,0,1,1,100.0,5195.0
Hyderabad,Other,1482,3,0,0,0,1,0,61.87,4175.0
Hyderabad,Nizampet,1100,2,0,0,0,1,0,38.0,3455.0
Hyderabad,East Marredpally,1800,3,0,0,0,0,0,115.0,6389.0
Hyderabad,East Marredpally,1800,3,0,0,0,0,0,120.0,6667.0
Hyderabad,Mallampet,1105,2,0,0,0,1,0,46.41,4200.0
Hyderabad,Mallampet,1105,2,0,0,0,1,0,46.41,4200.0
Hyderabad,Mallampet,1105,2,0,0,0,1,0,46.41,4200.0
Hyderabad,Hitech City,1150,2,0,0,0,1,0,86.0,7478.0
Hyderabad,Manikonda,1415,3,0,1,0,1,0,68.0,4806.0
Hyderabad,Kukatpally,1730,3,0,0,0,0,0,111.0,6416.0
Hyderabad,Aminpur,1100,2,0,0,0,1,0,44.0,4000.0
Hyderabad,Aminpur,1100,2,0,0,0,1,0,44.0,4000.0
Hyderabad,Aminpur,1100,2,0,0,0,1,0,44.0,4000.0
Hyderabad,Aminpur,1100,2,0,0,0,1,0,44.0,4000.0
Hyderabad,Aminpur,1100,2,0,0,0,1,0,44.0,4000.0
Hyderabad,Aminpur,1100,2,0,0,0,1,0,44.0,4000.0
Hyderabad,Aminpur,1100,2,0,0,0,1,0,44.0,4000.0
Hyderabad,Aminpur,1100,2,0,0,0,1,0,44.0,4000.0
Hyderabad,Aminpur,1100,2,0,0,0,1,0,44.0,4000.0
Hyderabad,Aminpur,1100,2,0,0,0,1,0,44.0,4000.0
Hyderabad,Mallampet,1105,2,0,0,0,1,0,46.41,4200.0
Hyderabad,Aminpur,1100,2,0,0,0,1,0,44.0,4000.0
Hyderabad,Mallampet,1105,2,0,0,0,1,0,46.41,4200.0
Hyderabad,Mallampet,1105,2,0,0,0,1,0,46.41,4200.0
Hyderabad,Mallampet,1105,2,0,0,0,1,0,46.41,4200.0
Hyderabad,Mallampet,1105,2,0,0,0,1,0,46.41,4200.0
Hyderabad,Mallampet,1105,2,0,0,0,1,0,46.41,4200.0
Hyderabad,Kondapur,1165,2,1,0,0,1,1,78.47,6736.0
Hyderabad,Aminpur,1100,2,0,0,0,1,0,44.0,4000.0
Hyderabad,Kondapur,1535,3,1,0,0,1,1,100.0,6515.0
Hyderabad,Aminpur,1110,2,0,0,0,1,0,44.0,3964.0
Hyderabad,Mallampet,1105,2,0,0,0,1,0,46.41,4200.0
Hyderabad,Tellapur,2240,3,0,0,0,1,1,99.0,4420.0
Hyderabad,Manikonda,1278,2,0,0,0,1,0,65.0,5086.0
Hyderabad,Attapur,1406,3,0,0,0,1,0,75.0,5334.0
Hyderabad,Mallapur,1190,2,0,0,0,1,0,65.0,5462.0
Hyderabad,Pragathi Nagar Kukatpally,1215,2,0,0,0,1,0,53.0,4362.0
Hyderabad,Mallampet,1105,2,0,0,0,1,0,46.41,4200.0
Hyderabad,Hitech City,1150,2,0,0,0,1,0,86.0,7478.0
Hyderabad,Mallampet,1105,2,0,0,0,1,0,46.41,4200.0
Hyderabad,Mallampet,1105,2,0,0,0,1,0,46.41,4200.0
Hyderabad,Kondapur,1770,3,1,0,0,1,1,107.0,6045.0
Hyderabad,Alwal,1210,2,0,0,0,1,0,48.4,4000.0
Hyderabad,Gajularamaram,1010,2,0,0,0,0,0,45.42,4497.0
Hyderabad,Serilingampally,1620,3,0,0,0,1,0,81.0,5000.0
Hyderabad,Gajularamaram,1555,3,0,0,0,1,0,69.31,4457.0
Hyderabad,Kukatpally,1190,2,0,0,0,1,0,70.98999,5966.0
Hyderabad,Kukatpally,1730,3,0,0,0,1,0,111.0,6416.0
Hyderabad,Kondapur,1165,2,1,0,0,1,1,72.4,6215.0
Hyderabad,East Marredpally,1670,3,0,0,0,1,0,100.0,5988.0
Hyderabad,Serilingampally,1836,3,0,0,0,1,0,89.0,4847.0
Hyderabad,West Marredpally,1970,3,0,0,0,0,0,150.0,7614.0
Hyderabad,West Marredpally,1970,3,0,0,0,0,0,150.0,7614.0
Hyderabad,Kukatpally,2000,3,1,0,0,1,1,120.0,6000.0
Hyderabad,Kukatpally,2000,3,1,0,0,1,1,120.0,6000.0
Hyderabad,Kukatpally,2000,3,1,0,0,1,1,120.0,6000.0
Hyderabad,Kukatpally,2000,3,1,0,0,1,1,120.0,6000.0
Hyderabad,Kukatpally,2000,3,1,0,0,1,1,120.0,6000.0
Hyderabad,Kukatpally,2000,3,1,0,0,1,1,120.0,6000.0
Hyderabad,Kondapur,1210,2,1,0,0,1,1,77.44,6400.0
Hyderabad,Kondapur,1535,3,1,0,0,1,1,97.6,6358.0
Hyderabad,Kondapur,1315,2,1,0,0,1,1,85.0,6464.0
Hyderabad,Other,680,1,0,0,0,0,0,25.0,3676.0
Hyderabad,Malkajgiri,1200,2,0,0,0,0,0,82.0,6833.0
Hyderabad,Malkajgiri,1200,2,0,0,0,0,0,82.0,6833.0
Hyderabad,Malkajgiri,1200,2,0,0,0,0,0,82.0,6833.0
Hyderabad,Malkajgiri,1200,2,0,0,0,0,0,82.0,6833.0
Hyderabad,Malkajgiri,1200,2,0,0,0,0,0,82.0,6833.0
Hyderabad,Malkajgiri,1200,2,0,0,0,0,0,82.0,6833.0
Hyderabad,Malkajgiri,1200,2,0,0,0,0,0,82.0,6833.0
Hyderabad,Malkajgiri,1200,2,0,0,0,0,0,82.0,6833.0
Hyderabad,Malkajgiri,1200,2,0,0,0,0,0,82.0,6833.0
Hyderabad,Malkajgiri,1200,2,0,0,0,0,0,82.0,6833.0
Hyderabad,Kokapet,1735,3,0,0,0,1,0,108.0,6225.0
Hyderabad,Narsingi,1889,3,1,0,0,1,1,98.22,5200.0
Hyderabad,Kondapur,4500,4,0,0,0,0,0,300.0,6667.0
Hyderabad,Alwal,1220,2,0,0,0,1,0,48.8,4000.0
Hyderabad,Miyapur,1920,3,0,0,0,0,0,99.84,5200.0
Hyderabad,Other,1300,3,0,0,0,0,0,54.0,4154.0
Hyderabad,Other,2100,3,0,0,0,1,0,150.0,7143.0
Hyderabad,Miyapur,1920,3,0,0,0,1,0,99.84,5200.0
Hyderabad,Miyapur,1925,3,0,0,0,1,0,100.0,5195.0
Hyderabad,Kondapur,1885,2,1,0,0,1,1,118.0,6260.0
Hyderabad,Gajularamaram,1010,2,0,0,0,1,0,45.42,4497.0
Hyderabad,Kukatpally,1695,3,0,0,0,1,0,109.0,6431.0
Hyderabad,Kukatpally,1090,2,0,0,0,1,0,70.98999,6513.0
Hyderabad,Kondapur,1521,3,0,0,0,1,0,76.0,4997.0
Hyderabad,Kokapet,2490,3,0,1,0,1,0,180.0,7229.0
Hyderabad,Narsingi,1675,3,1,0,0,1,1,123.0,7343.0
Hyderabad,Narsingi,1675,3,1,0,0,1,1,123.0,7343.0
Hyderabad,Nizampet,1260,2,0,0,0,0,0,55.0,4365.0
Hyderabad,Nizampet,1105,2,0,0,0,0,0,37.0,3348.0
Hyderabad,Narsingi,1675,3,1,0,0,1,1,123.0,7343.0
Hyderabad,Narsingi,1675,3,1,0,0,1,1,123.0,7343.0
Hyderabad,Narsingi,1675,3,1,0,0,1,1,123.0,7343.0
Hyderabad,Narsingi,1675,3,1,0,0,1,1,123.0,7343.0
Hyderabad,Nizampet,1200,2,0,0,0,0,0,48.5,4042.0
Hyderabad,Nizampet,1200,2,0,0,0,0,0,48.5,4042.0
Hyderabad,Nizampet,1200,2,0,0,0,0,0,48.5,4042.0
Hyderabad,Nizampet,1200,2,0,0,0,0,0,48.5,4042.0
Hyderabad,Nizampet,1200,2,0,0,0,0,0,48.5,4042.0
Hyderabad,Begumpet,900,2,0,0,0,0,0,45.0,5000.0
Hyderabad,Malkajgiri,1710,3,0,0,0,0,0,76.0,4444.0
Hyderabad,Other,1242,3,0,0,0,1,0,86.0,6924.0
Hyderabad,Malkajgiri,1705,3,0,0,0,0,0,75.0,4399.0
Hyderabad,Malkajgiri,1050,2,0,0,0,0,0,52.0,4952.0
Hyderabad,Mehdipatnam,1225,3,0,0,0,1,0,57.0,4653.0
Hyderabad,Gajularamaram,1555,3,0,0,0,1,0,69.31,4457.0
Hyderabad,Other,1675,3,0,0,0,1,0,108.0,6448.0
Hyderabad,Kukatpally,1695,3,0,0,0,1,0,109.0,6431.0
Hyderabad,Kokapet,1945,3,0,0,0,0,1,130.0,6684.0
Hyderabad,Nizampet,1000,2,0,0,0,1,0,36.5,3650.0
Hyderabad,Hitech City,1150,2,0,0,0,1,0,86.25,7500.0
Hyderabad,Other,1330,3,0,0,0,1,0,75.0,5639.0
Hyderabad,Tellapur,2240,3,0,0,0,0,0,100.0,4464.0
Hyderabad,Gajularamaram,800,2,0,0,0,0,0,33.0,4125.0
Hyderabad,Gajularamaram,800,2,0,0,0,0,0,33.0,4125.0
Hyderabad,Gajularamaram,800,2,0,0,0,0,0,33.0,4125.0
Hyderabad,Gajularamaram,800,2,0,0,0,0,0,33.0,4125.0
Hyderabad,Chandanagar,1150,2,0,0,0,1,0,56.35,4900.0
Hyderabad,Nanakramguda,1840,3,0,0,0,1,0,129.0,7011.0
Hyderabad,Other,1560,3,0,0,0,1,0,78.0,5000.0
Hyderabad,Serilingampally,1300,2,0,0,0,1,0,63.0,4846.0
Hyderabad,Gachibowli,1699,4,0,1,0,1,0,125.0,7357.0
Hyderabad,Nagole,1254,2,1,0,0,1,1,65.83,5250.0
Hyderabad,Nagole,1710,3,1,0,0,1,1,89.77,5250.0
Hyderabad,Other,1320,2,0,1,0,1,1,75.0,5682.0
Hyderabad,Puppalaguda,1605,3,0,0,0,1,0,70.0,4361.0
Hyderabad,Madhapur,2120,3,0,0,0,1,0,145.0,6840.0
Hyderabad,Nallagandla Gachibowli,1860,3,1,0,0,1,1,135.0,7258.0
Hyderabad,Nallagandla Gachibowli,1860,3,0,0,0,1,0,135.0,7258.0
Hyderabad,Miyapur,1550,3,0,0,0,1,0,89.9,5800.0
Hyderabad,Kondapur,1195,2,1,0,0,1,1,75.0,6276.0
Hyderabad,Other,1230,3,0,0,0,0,0,57.0,4634.0
Hyderabad,LB Nagar,1076,2,0,0,0,1,0,55.0,5112.0
Hyderabad,Other,842,2,0,0,0,1,0,35.78,4249.0
Hyderabad,Miyapur,1200,2,0,0,0,0,0,78.0,6500.0
Hyderabad,Madhapur,1150,2,0,0,0,1,0,86.0,7478.0
Hyderabad,Manikonda,1200,2,1,0,0,1,0,60.0,5000.0
Hyderabad,Puppalaguda,1418,3,0,0,0,1,0,70.0,4937.0
Hyderabad,Miyapur,1920,3,0,0,0,1,0,99.84,5200.0
Hyderabad,Miyapur,1925,3,0,0,0,1,0,100.0,5195.0
Hyderabad,Miyapur,1905,3,0,0,0,1,0,99.06,5200.0
Hyderabad,Gachibowli,850,2,0,0,0,1,0,55.0,6471.0
Hyderabad,Nizampet,1940,3,0,0,0,0,0,80.0,4124.0
Hyderabad,Hitech City,1150,2,0,0,0,1,0,86.0,7478.0
Hyderabad,Kukatpally,1730,3,0,0,0,0,0,111.0,6416.0
Hyderabad,Kukatpally,1730,3,0,0,0,1,0,111.0,6416.0
Hyderabad,Mehdipatnam,1050,2,0,0,0,1,0,42.0,4000.0
Hyderabad,Mehdipatnam,1050,2,0,0,0,0,0,42.0,4000.0
Hyderabad,Kondapur,1908,3,0,0,0,1,0,145.0,7600.0
Hyderabad,Kukatpally,1090,2,0,0,0,1,0,70.98999,6513.0
Hyderabad,Bachupally,1905,3,0,0,0,1,1,89.53,4700.0
Hyderabad,Bachupally,1675,3,0,0,0,1,1,78.72,4700.0
Hyderabad,Bachupally,1615,3,0,0,0,1,1,75.9,4700.0
Hyderabad,Bachupally,1160,2,0,0,0,1,1,54.52,4700.0
Hyderabad,Bachupally,1800,3,0,0,0,1,1,84.59,4699.0
Hyderabad,Bachupally,1200,2,0,0,0,1,1,56.4,4700.0
Hyderabad,Mallapur,908,2,0,0,0,0,0,45.0,4956.0
Hyderabad,Kukatpally,1100,2,0,0,0,0,0,48.3,4391.0
Hyderabad,Mehdipatnam,1380,2,0,0,0,0,0,49.0,3551.0
Hyderabad,Hitech City,970,2,0,0,0,1,0,60.0,6186.0
Hyderabad,Mallapur,1160,2,0,0,0,0,0,45.0,3879.0
Hyderabad,Other,840,2,0,0,0,0,0,42.99,5118.0
Hyderabad,Other,1100,2,0,0,0,0,0,47.5,4318.0
Hyderabad,Other,931,2,1,0,0,1,0,42.0,4511.0
Hyderabad,Jubilee Hills,1670,3,0,0,0,0,0,125.0,7485.0
Hyderabad,Kukatpally,2000,3,1,0,0,1,1,120.0,6000.0
Hyderabad,Kukatpally,2000,3,1,0,0,1,1,120.0,6000.0
Hyderabad,Miyapur,1554,3,0,0,0,0,0,82.98999,5340.0
Hyderabad,Miyapur,1650,3,0,0,0,0,0,88.98,5393.0
Hyderabad,Miyapur,1554,3,0,0,0,0,0,79.98999,5147.0
Hyderabad,Madhapur,3145,3,0,0,0,0,1,200.0,6359.0
Hyderabad,Other,909,3,0,0,0,0,0,35.0,3850.0
Hyderabad,Other,850,2,0,0,0,0,0,35.0,4118.0
Hyderabad,Kukatpally,1730,3,0,0,0,0,0,113.99999,6590.0
Hyderabad,Gajularamaram,1555,3,0,0,0,0,0,69.31,4457.0
Hyderabad,Gajularamaram,1180,2,0,0,0,1,0,52.56,4454.0
Hyderabad,Kukatpally,1675,3,0,0,0,1,0,111.0,6627.0
Hyderabad,Other,845,2,0,0,0,0,0,53.0,6272.0
Hyderabad,Other,1100,2,0,0,0,1,0,45.0,4091.0
Hyderabad,Other,1905,3,0,0,0,1,0,146.0,7664.0
Hyderabad,Other,1460,3,0,0,0,1,0,112.0,7671.0
Hyderabad,Other,1460,3,0,0,0,0,0,112.0,7671.0
Hyderabad,Malkajgiri,1175,2,0,0,0,0,0,42.0,3574.0
Hyderabad,Kompally,1360,2,1,0,0,1,1,49.0,3603.0
Hyderabad,Kondapur,1220,2,1,0,0,1,1,75.54,6192.0
Hyderabad,Kondapur,1885,3,1,0,0,1,1,113.99999,6048.0
Hyderabad,Kondapur,1165,2,1,0,0,1,1,72.4,6215.0
Hyderabad,Jubilee Hills,1295,2,0,0,0,0,0,96.0,7413.0
Hyderabad,Jubilee Hills,1295,2,0,0,0,0,0,96.0,7413.0
Hyderabad,Jubilee Hills,1295,2,0,0,0,0,0,96.0,7413.0
Hyderabad,Jubilee Hills,1295,2,0,0,0,0,0,96.0,7413.0
Hyderabad,Jubilee Hills,1295,2,0,0,0,0,0,96.0,7413.0
Hyderabad,Jubilee Hills,1670,3,0,0,0,0,0,125.0,7485.0
Hyderabad,Jubilee Hills,1670,3,0,0,0,0,0,125.0,7485.0
Hyderabad,Bandlaguda Jagir,1200,2,0,0,0,0,0,48.0,4000.0
Hyderabad,Bandlaguda Jagir,1200,2,0,0,0,0,0,48.0,4000.0
